ns_4_s_AirConditioner_1_Temperature,ns_4_s_AirConditioner_2_Temperature,ns_4_s_AirConditioner_3_Temperature,ns_4_s_AirConditioner_4_Temperature,ns_4_s_AirConditioner_5_Temperature,ns_4_s_AirConditioner_6_Temperature,ns_4_s_AirConditioner_7_Temperature
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.65200000008649,71.97920000008656,71.54640000000008,71.61280000008658,71.40000000017304,71.63840000008653,71.39919999991344
71.73900000008649,71.98440000008657,71.65980000000008,71.70960000008658,71.55000000017304,71.72880000008654,71.54939999991343
71.73900000008649,71.98440000008657,71.65980000000008,71.70960000008658,71.55000000017304,71.72880000008654,71.54939999991343
71.8260000000865,71.98960000008657,71.77320000000007,71.80640000008658,71.70000000017305,71.81920000008654,71.69959999991343
71.9130000000865,71.99480000008657,71.88660000000007,71.90320000008658,71.85000000017305,71.90960000008654,71.84979999991343
72.0000000000865,72.00000000008657,72.00000000000007,72.00000000008659,72.00000000017306,72.00000000008654,71.99999999991343
71.5650000000865,71.97400000008658,71.43300000000008,71.51600000008659,71.25000000017306,71.54800000008655,72.15019999991343
71.6520000000865,71.97920000008658,71.54640000000008,71.6128000000866,71.40000000017307,71.63840000008655,71.39919999991342
71.7390000000865,71.98440000008658,71.65980000000008,71.7096000000866,71.55000000017307,71.72880000008655,71.54939999991342
