ns_4_s_AirConditioner_1_Temperature,ns_4_s_AirConditioner_2_Temperature,ns_4_s_AirConditioner_3_Temperature,ns_4_s_AirConditioner_4_Temperature,ns_4_s_AirConditioner_5_Temperature,ns_4_s_AirConditioner_6_Temperature,ns_4_s_AirConditioner_7_Temperature
72.21300000005365,72.29480000005373,72.18660000000007,72.20320000005374,72.15000000010737,72.2096000000537,72.14979999994627
72.30000000005366,72.30000000005373,72.30000000000007,72.30000000005374,72.30000000010737,72.3000000000537,72.29999999994627
71.86500000005366,72.27400000005373,71.73300000000008,71.81600000005375,71.55000000010737,71.8480000000537,72.45019999994626
71.95200000005366,72.27920000005373,71.84640000000007,71.91280000005375,71.70000000010738,71.9384000000537,71.69919999994626
72.03900000005366,72.28440000005374,71.95980000000007,72.00960000005375,71.85000000010739,72.0288000000537,71.84939999994626
72.12600000005366,72.28960000005374,72.07320000000007,72.10640000005375,72.00000000010739,72.11920000005371,71.99959999994626
72.21300000005367,72.29480000005374,72.18660000000007,72.20320000005376,72.1500000001074,72.20960000005371,72.14979999994625
72.21300000005367,72.29480000005374,72.18660000000007,72.20320000005376,72.1500000001074,72.20960000005371,72.14979999994625
72.30000000005367,72.30000000005374,72.30000000000007,72.30000000005376,72.3000000001074,72.30000000005371,72.29999999994625
71.86500000005367,72.27400000005375,71.73300000000008,71.81600000005376,71.5500000001074,71.84800000005372,72.45019999994625
71.95200000005367,72.27920000005375,71.84640000000007,71.91280000005376,71.70000000010741,71.93840000005372,71.69919999994625
72.03900000005368,72.28440000005375,71.95980000000007,72.00960000005377,71.85000000010741,72.02880000005372,71.84939999994624
72.12600000005368,72.28960000005375,72.07320000000007,72.10640000005377,72.00000000010742,72.11920000005372,71.99959999994624
72.21300000005368,72.29480000005375,72.18660000000007,72.20320000005377,72.15000000010743,72.20960000005373,72.14979999994624
72.30000000005369,72.30000000005376,72.30000000000007,72.30000000005377,72.30000000010743,72.30000000005373,72.29999999994624
71.86500000005368,72.27400000005376,71.73300000000008,71.81600000005378,71.55000000010743,71.84800000005373,72.45019999994624
