ns_4_s_AirConditioner_1_Temperature,ns_4_s_AirConditioner_2_Temperature,ns_4_s_AirConditioner_3_Temperature,ns_4_s_AirConditioner_4_Temperature,ns_4_s_AirConditioner_5_Temperature,ns_4_s_AirConditioner_6_Temperature,ns_4_s_AirConditioner_7_Temperature
71.91300000005366,71.99480000005373,71.88660000000007,71.90320000005374,71.85000000010737,71.9096000000537,71.84979999994627
72.00100000005366,72.00000000005373,72.00000000000007,72.00000000005375,72.00000000010738,72.0000000000537,71.99999999994627
71.56700000005365,71.97400000005373,71.43300000000008,71.51600000005375,71.25000000010738,71.5480000000537,72.15019999994627
71.65500000005366,71.97920000005374,71.54640000000008,71.61280000005375,71.40000000010738,71.63840000005371,71.39919999994626
71.74300000005367,71.98440000005374,71.65980000000008,71.70960000005375,71.55000000010739,71.72880000005371,71.54939999994626
71.83100000005366,71.98960000005374,71.77320000000007,71.80640000005376,71.7000000001074,71.81920000005371,71.69959999994626
71.91900000005367,71.99480000005374,71.88660000000007,71.90320000005376,71.8500000001074,71.90960000005371,71.84979999994626
71.92000000005368,71.99480000005374,71.88660000000007,71.90320000005376,71.8500000001074,71.90960000005371,71.84979999994626
72.00800000005367,72.00000000005375,72.00000000000007,72.00000000005376,72.0000000001074,72.00000000005372,71.99999999994625
71.57400000005367,71.97400000005375,71.43300000000008,71.51600000005377,71.2500000001074,71.54800000005372,72.15019999994625
71.66200000005368,71.97920000005375,71.54640000000008,71.61280000005377,71.40000000010741,71.63840000005372,71.39919999994625
71.75000000005367,71.98440000005375,71.65980000000008,71.70960000005377,71.55000000010742,71.72880000005372,71.54939999994625
71.83800000005368,71.98960000005376,71.77320000000007,71.80640000005377,71.70000000010742,71.81920000005373,71.69959999994624
71.92600000005369,71.99480000005376,71.88660000000007,71.90320000005377,71.85000000010743,71.90960000005373,71.84979999994624
72.01400000005368,72.00000000005376,72.00000000000007,72.00000000005377,72.00000000010743,72.00000000005373,71.99999999994624
71.58000000005369,71.97400000005376,71.43300000000008,71.51600000005378,71.25000000010743,71.54800000005373,72.15019999994624
71.6680000000537,71.97920000005377,71.54640000000008,71.61280000005378,71.40000000010744,71.63840000005374,71.39919999994623
71.75600000005369,71.98440000005377,71.65980000000008,71.70960000005378,71.55000000010745,71.72880000005374,71.54939999994623
71.8440000000537,71.98960000005377,71.77320000000007,71.80640000005378,71.70000000010745,71.81920000005374,71.69959999994623
71.9320000000537,71.99480000005377,71.88660000000007,71.90320000005379,71.85000000010746,71.90960000005374,71.84979999994623
72.0200000000537,72.00000000005377,72.00000000000007,72.00000000005379,72.00000000010746,72.00000000005375,71.99999999994623
71.5860000000537,71.97400000005378,71.43300000000008,71.5160000000538,71.25000000010746,71.54800000005375,72.15019999994622
71.67400000005371,71.97920000005378,71.54640000000008,71.6128000000538,71.40000000010747,71.63840000005375,71.39919999994622
71.6750000000537,71.97920000005378,71.54640000000008,71.6128000000538,71.40000000010747,71.63840000005375,71.39919999994622
71.76300000005371,71.98440000005378,71.65980000000008,71.7096000000538,71.55000000010747,71.72880000005375,71.54939999994622
71.85100000005372,71.98960000005378,71.77320000000007,71.8064000000538,71.70000000010748,71.81920000005375,71.69959999994622
71.93900000005371,71.99480000005379,71.88660000000007,71.9032000000538,71.85000000010749,71.90960000005376,71.84979999994621
72.02700000005372,72.00000000005379,72.00000000000007,72.0000000000538,72.00000000010749,72.00000000005376,71.99999999994621
71.59300000005372,71.97400000005379,71.43300000000008,71.51600000005381,71.25000000010749,71.54800000005376,72.15019999994621
71.68100000005371,71.9792000000538,71.54640000000008,71.61280000005381,71.4000000001075,71.63840000005376,71.3991999999462
71.76900000005372,71.9844000000538,71.65980000000008,71.70960000005381,71.5500000001075,71.72880000005377,71.5493999999462
71.85700000005373,71.9896000000538,71.77320000000007,71.80640000005381,71.70000000010751,71.81920000005377,71.6995999999462
71.94500000005372,71.9948000000538,71.88660000000007,71.90320000005381,71.85000000010751,71.90960000005377,71.8497999999462
72.03300000005373,72.0000000000538,72.00000000000007,72.00000000005382,72.00000000010752,72.00000000005377,71.9999999999462
71.59900000005373,71.9740000000538,71.43300000000008,71.51600000005382,71.25000000010752,71.54800000005378,72.1501999999462
71.68700000005373,71.97920000005381,71.54640000000008,71.61280000005382,71.40000000010753,71.63840000005378,71.39919999994619
71.77500000005374,71.98440000005381,71.65980000000008,71.70960000005383,71.55000000010753,71.72880000005378,71.54939999994619
71.86300000005374,71.98960000005381,71.77320000000007,71.80640000005383,71.70000000010754,71.81920000005378,71.69959999994619
71.95100000005374,71.99480000005381,71.88660000000007,71.90320000005383,71.85000000010754,71.90960000005379,71.84979999994619
72.03900000005375,72.00000000005382,72.00000000000007,72.00000000005383,72.00000000010755,72.00000000005379,71.99999999994618
72.04000000005375,72.00000000005382,72.00000000000007,72.00000000005383,72.00000000010755,72.00000000005379,71.99999999994618
71.60600000005374,71.97400000005382,71.43300000000008,71.51600000005384,71.25000000010755,71.54800000005379,72.15019999994618
71.69400000005375,71.97920000005382,71.54640000000008,71.61280000005384,71.40000000010755,71.63840000005379,71.39919999994618
71.78200000005376,71.98440000005382,71.65980000000008,71.70960000005384,71.55000000010756,71.7288000000538,71.54939999994617
71.87000000005375,71.98960000005383,71.77320000000007,71.80640000005384,71.70000000010756,71.8192000000538,71.69959999994617
71.95800000005376,71.99480000005383,71.88660000000007,71.90320000005384,71.85000000010757,71.9096000000538,71.84979999994617
72.04600000005377,72.00000000005383,72.00000000000007,72.00000000005384,72.00000000010758,72.0000000000538,71.99999999994617
71.61200000005375,71.97400000005383,71.43300000000008,71.51600000005385,71.25000000010758,71.5480000000538,72.15019999994617
71.70000000005376,71.97920000005384,71.54640000000008,71.61280000005385,71.40000000010758,71.6384000000538,71.39919999994616
71.78800000005377,71.98440000005384,71.65980000000008,71.70960000005385,71.55000000010759,71.72880000005381,71.54939999994616
71.87600000005376,71.98960000005384,71.77320000000007,71.80640000005386,71.7000000001076,71.81920000005381,71.69959999994616
71.96400000005377,71.99480000005384,71.88660000000007,71.90320000005386,71.8500000001076,71.90960000005381,71.84979999994616
72.05200000005378,72.00000000005384,72.00000000000007,72.00000000005386,72.0000000001076,72.00000000005382,71.99999999994616
71.61800000005377,71.97400000005385,71.43300000000008,71.51600000005386,71.2500000001076,71.54800000005382,72.15019999994615
71.70600000005378,71.97920000005385,71.54640000000008,71.61280000005387,71.40000000010761,71.63840000005382,71.39919999994615
71.79400000005379,71.98440000005385,71.65980000000008,71.70960000005387,71.55000000010762,71.72880000005382,71.54939999994615
71.79500000005378,71.98440000005385,71.65980000000008,71.70960000005387,71.55000000010762,71.72880000005382,71.54939999994615
71.97000000005379,71.99480000005386,71.88660000000007,71.90320000005387,71.85000000010763,71.90960000005383,71.84979999994614
71.97100000005379,71.99480000005386,71.88660000000007,71.90320000005387,71.85000000010763,71.90960000005383,71.84979999994614
72.05900000005379,72.00000000005386,72.00000000000007,72.00000000005387,72.00000000010763,72.00000000005383,71.99999999994614
71.62500000005379,71.97400000005386,71.43300000000008,71.51600000005388,71.25000000010763,71.54800000005383,72.15019999994614
71.7130000000538,71.97920000005386,71.54640000000008,71.61280000005388,71.40000000010764,71.63840000005384,71.39919999994613
71.80100000005379,71.98440000005387,71.65980000000008,71.70960000005388,71.55000000010764,71.72880000005384,71.54939999994613
71.8890000000538,71.98960000005387,71.77320000000007,71.80640000005388,71.70000000010765,71.81920000005384,71.69959999994613
71.97700000005379,71.99480000005387,71.88660000000007,71.90320000005389,71.85000000010766,71.90960000005384,71.84979999994613
72.0650000000538,72.00000000005387,72.00000000000007,72.00000000005389,72.00000000010766,72.00000000005384,71.99999999994613
71.6310000000538,71.97400000005388,71.43300000000008,71.5160000000539,71.25000000010766,71.54800000005385,72.15019999994612
71.7190000000538,71.97920000005388,71.54640000000008,71.6128000000539,71.40000000010767,71.63840000005385,71.39919999994612
71.8070000000538,71.98440000005388,71.65980000000008,71.7096000000539,71.55000000010767,71.72880000005385,71.54939999994612
71.89500000005381,71.98960000005388,71.77320000000007,71.8064000000539,71.70000000010768,71.81920000005385,71.69959999994612
71.9830000000538,71.99480000005389,71.88660000000007,71.9032000000539,71.85000000010768,71.90960000005386,71.84979999994611
72.07100000005381,72.00000000005389,72.00000000000007,72.0000000000539,72.00000000010769,72.00000000005386,71.99999999994611
71.63700000005382,71.97400000005389,71.43300000000008,71.51600000005391,71.25000000010769,71.54800000005386,72.15019999994611
71.72500000005381,71.9792000000539,71.54640000000008,71.61280000005391,71.4000000001077,71.63840000005386,71.3991999999461
71.72600000005382,71.9792000000539,71.54640000000008,71.61280000005391,71.4000000001077,71.63840000005386,71.3991999999461
71.81400000005382,71.9844000000539,71.65980000000008,71.70960000005391,71.5500000001077,71.72880000005387,71.5493999999461
71.90200000005382,71.9896000000539,71.77320000000007,71.80640000005391,71.7000000001077,71.81920000005387,71.6995999999461
71.99000000005383,71.9948000000539,71.88660000000007,71.90320000005391,71.85000000010771,71.90960000005387,71.8497999999461
72.07800000005383,72.0000000000539,72.00000000000007,72.00000000005392,72.00000000010772,72.00000000005387,71.9999999999461
71.64400000005382,71.9740000000539,71.43300000000008,71.51600000005392,71.25000000010772,71.54800000005388,72.1501999999461
71.73200000005383,71.97920000005391,71.54640000000008,71.61280000005392,71.40000000010772,71.63840000005388,71.39919999994609
71.82000000005384,71.98440000005391,71.65980000000008,71.70960000005392,71.55000000010773,71.72880000005388,71.54939999994609
71.90800000005383,71.98960000005391,71.77320000000007,71.80640000005393,71.70000000010774,71.81920000005388,71.69959999994609
71.99600000005384,71.99480000005391,71.88660000000007,71.90320000005393,71.85000000010774,71.90960000005389,71.84979999994609
72.08400000005385,72.00000000005392,72.00000000000007,72.00000000005393,72.00000000010775,72.00000000005389,71.99999999994608
71.65000000005384,71.97400000005392,71.43300000000008,71.51600000005394,71.25000000010775,71.54800000005389,72.15019999994608
71.73800000005384,71.97920000005392,71.54640000000008,71.61280000005394,71.40000000010775,71.63840000005389,71.39919999994608
71.73900000005385,71.97920000005392,71.54640000000008,71.61280000005394,71.40000000010775,71.63840000005389,71.39919999994608
71.82700000005384,71.98440000005392,71.65980000000008,71.70960000005394,71.55000000010776,71.7288000000539,71.54939999994608
71.91500000005385,71.98960000005393,71.77320000000007,71.80640000005394,71.70000000010776,71.8192000000539,71.69959999994607
72.00300000005386,71.99480000005393,71.88660000000007,71.90320000005394,71.85000000010777,71.9096000000539,71.84979999994607
72.09100000005385,72.00000000005393,72.00000000000007,72.00000000005394,72.00000000010778,72.0000000000539,71.99999999994607
71.65700000005386,71.97400000005393,71.43300000000008,71.51600000005395,71.25000000010778,71.5480000000539,72.15019999994607
71.74500000005386,71.97920000005394,71.54640000000008,71.61280000005395,71.40000000010778,71.6384000000539,71.39919999994606
71.83300000005386,71.98440000005394,71.65980000000008,71.70960000005395,71.55000000010779,71.72880000005391,71.54939999994606
71.92100000005387,71.98960000005394,71.77320000000007,71.80640000005396,71.70000000010779,71.81920000005391,71.69959999994606
72.00900000005387,71.99480000005394,71.88660000000007,71.90320000005396,71.8500000001078,71.90960000005391,71.84979999994606
72.09700000005387,72.00000000005394,72.00000000000007,72.00000000005396,72.0000000001078,72.00000000005392,71.99999999994606
71.66300000005387,71.97400000005395,71.43300000000008,71.51600000005396,71.2500000001078,71.54800000005392,72.15019999994605
71.66400000005387,71.97400000005395,71.43300000000008,71.51600000005396,71.2500000001078,71.54800000005392,72.15019999994605
71.75200000005387,71.97920000005395,71.54640000000008,71.61280000005397,71.40000000010781,71.63840000005392,71.39919999994605
71.84000000005388,71.98440000005395,71.65980000000008,71.70960000005397,71.55000000010781,71.72880000005392,71.54939999994605
71.92800000005388,71.98960000005395,71.77320000000007,71.80640000005397,71.70000000010782,71.81920000005393,71.69959999994605
72.01600000005388,71.99480000005396,71.88660000000007,71.90320000005397,71.85000000010783,71.90960000005393,71.84979999994604
72.10400000005389,72.00000000005396,72.00000000000007,72.00000000005397,72.00000000010783,72.00000000005393,71.99999999994604
71.67000000005389,71.97400000005396,71.43300000000008,71.51600000005398,71.25000000010783,71.54800000005393,72.15019999994604
71.75800000005388,71.97920000005396,71.54640000000008,71.61280000005398,71.40000000010784,71.63840000005393,71.39919999994603
71.84600000005389,71.98440000005397,71.65980000000008,71.70960000005398,71.55000000010784,71.72880000005394,71.54939999994603
71.9340000000539,71.98960000005397,71.77320000000007,71.80640000005398,71.70000000010785,71.81920000005394,71.69959999994603
72.0220000000539,71.99480000005397,71.88660000000007,71.90320000005399,71.85000000010785,71.90960000005394,71.84979999994603
72.1100000000539,72.00000000005397,72.00000000000007,72.00000000005399,72.00000000010786,72.00000000005394,71.99999999994603
72.1110000000539,72.00000000005397,72.00000000000007,72.00000000005399,72.00000000010786,72.00000000005394,71.99999999994603
71.6770000000539,71.97400000005398,71.43300000000008,71.51600000005399,71.25000000010786,71.54800000005395,72.15019999994603
71.7650000000539,71.97920000005398,71.54640000000008,71.612800000054,71.40000000010787,71.63840000005395,71.39919999994602
71.85300000005391,71.98440000005398,71.65980000000008,71.709600000054,71.55000000010787,71.72880000005395,71.54939999994602
71.9410000000539,71.98960000005398,71.77320000000007,71.806400000054,71.70000000010788,71.81920000005395,71.69959999994602
72.02900000005391,71.99480000005398,71.88660000000007,71.903200000054,71.85000000010788,71.90960000005396,71.84979999994601
72.11700000005392,72.00000000005399,72.00000000000007,72.000000000054,72.00000000010789,72.00000000005396,71.99999999994601
71.68300000005391,71.97400000005399,71.43300000000008,71.516000000054,71.25000000010789,71.54800000005396,72.15019999994601
71.77100000005392,71.97920000005399,71.54640000000008,71.61280000005401,71.4000000001079,71.63840000005396,71.399199999946
71.85900000005392,71.984400000054,71.65980000000008,71.70960000005401,71.5500000001079,71.72880000005397,71.549399999946
71.94700000005392,71.989600000054,71.77320000000007,71.80640000005401,71.7000000001079,71.81920000005397,71.699599999946
72.03500000005393,71.994800000054,71.88660000000007,71.90320000005401,71.85000000010791,71.90960000005397,71.849799999946
72.03600000005393,71.994800000054,71.88660000000007,71.90320000005401,71.85000000010791,71.90960000005397,71.849799999946
72.12400000005393,72.000000000054,72.00000000000007,72.00000000005402,72.00000000010792,72.00000000005397,71.999999999946
71.69000000005393,71.974000000054,71.43300000000008,71.51600000005402,71.25000000010792,71.54800000005397,72.150199999946
71.77800000005394,71.979200000054,71.54640000000008,71.61280000005402,71.40000000010792,71.63840000005398,71.39919999994599
